source,major_category,subcategory,interface,interface_name,enabled,total_count,pending_count,partial_count,error_count,supports_backfill,backfill_mode,input_params,input_param_details,analysis_date_params,analysis_basis,analysis_doc_id,analysis_doc_url,runtime_supports_backfill,runtime_backfill_mode,runtime_backfill_logic,latest_problem_date,latest_problem_status,latest_error,failure_reason,slow_reason,backfill_logic,iface_type
tushare,现货数据,上海黄金现货日行情,sge_daily,上海黄金现货日行情,1,322,0,0,0,True,range,"ts_code, trade_date, start_date, end_date",ts_code(合约代码，可通过基础信息获得)；trade_date(交易日期)；start_date(开始日期)；end_date(结束日期),"trade_date, start_date, end_date",tushare_docs,285,https://tushare.pro/document/2?doc_id=285,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,股票数据,特色数据,share_float,限售股解禁,1,322,0,0,0,True,range,"ts_code, ann_date, float_date, start_date, end_date",ts_code(TS股票代码)；ann_date(公告日期（日期格式：YYYYMMDD，下同）)；float_date(解禁日期)；start_date(解禁开始日期)；end_date(解禁结束日期),"ann_date, float_date, start_date, end_date",tushare_docs,160,https://tushare.pro/document/2?doc_id=160,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, ann_date, float_date, start_date, end_date；按区间回补",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, ann_date, float_date, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,宏观经济,利率数据,shibor,银行间拆借,1,322,0,0,0,True,range,"date, start_date, end_date, bank",date(日期 (日期输入格式：YYYYMMDD，下同))；start_date(开始日期)；end_date(结束日期)；bank(银行名称 （中文名称，例如 农业银行）),"date, start_date, end_date",tushare_docs,150,https://tushare.pro/document/2?doc_id=150,True,range,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date；按区间回补",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date, bank；按区间回补",TushareCatalogInterface
tushare,宏观经济,利率数据,shibor_lpr,LPR贷款基础利率,1,322,0,0,0,True,range,"date, start_date, end_date",date(日期 (日期输入格式：YYYYMMDD，下同))；start_date(开始日期)；end_date(结束日期),"date, start_date, end_date",tushare_docs,151,https://tushare.pro/document/2?doc_id=151,True,range,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date；按区间回补",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,宏观经济,国内宏观,shibor_quote,Shibor报价数据,1,322,0,0,0,True,range,"date, start_date, end_date, bank",date(日期 (日期输入格式：YYYYMMDD，下同))；start_date(开始日期)；end_date(结束日期)；bank(银行名称 （中文名称，例如 农业银行）),"date, start_date, end_date",tushare_docs,150,https://tushare.pro/document/2?doc_id=150,True,range,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date, bank；按区间回补",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date, bank；按区间回补",TushareCatalogInterface
tushare,股票数据,两融及转融通,slb_len,转融资交易汇总,1,322,0,0,0,True,range,"trade_date, start_date, end_date",trade_date(交易日期（YYYYMMDD格式，下同）)；start_date(开始日期)；end_date(结束日期),"trade_date, start_date, end_date",tushare_docs,331,https://tushare.pro/document/2?doc_id=331,True,range,"官网输入参数含 start_date/end_date；参数=trade_date, start_date, end_date；按区间回补",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=trade_date, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,股票数据,两融及转融通,slb_len_mm,做市借券交易汇总(停）,1,322,0,0,0,True,range,"trade_date, ts_code, start_date, end_date",trade_date(交易日期（YYYYMMDD格式，下同）)；ts_code(股票代码)；start_date(开始日期)；end_date(结束日期),"trade_date, start_date, end_date",tushare_docs,334,https://tushare.pro/document/2?doc_id=334,True,range,"官网输入参数含 start_date/end_date；参数=trade_date, ts_code, start_date, end_date；按区间回补",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=trade_date, ts_code, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,股票数据,两融及转融通,slb_sec,转融券交易汇总(停）,1,322,0,0,0,True,range,"trade_date, ts_code, start_date, end_date",trade_date(交易日期（YYYYMMDD格式，下同）)；ts_code(股票代码)；start_date(开始日期)；end_date(结束日期),"trade_date, start_date, end_date",tushare_docs,333,https://tushare.pro/document/2?doc_id=333,True,code,官网输入参数不含日期字段；参数=ts_code；按代码维度回补/同步,2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=trade_date, ts_code, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,股票数据,两融及转融通,slb_sec_detail,转融券交易明细(停）,1,322,0,0,0,True,range,"trade_date, ts_code, start_date, end_date",trade_date(交易日期（YYYYMMDD格式，下同）)；ts_code(股票代码)；start_date(开始日期)；end_date(结束日期),"trade_date, start_date, end_date",tushare_docs,333,https://tushare.pro/document/2?doc_id=333,True,range,"官网输入参数含 start_date/end_date；参数=trade_date, ts_code, start_date, end_date；按区间回补",2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=trade_date, ts_code, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,股票数据,基础数据,st,ST风险警示板股票,0,0,0,0,0,True,date,"ts_code, pub_date, imp_date",ts_code(股票代码)；pub_date(发布日期)；imp_date(实施日期),"pub_date, imp_date",tushare_docs,423,https://tushare.pro/document/2?doc_id=423,True,code,官网输入参数不含日期字段；参数=ts_code；按代码维度回补/同步,,,,,按日期逐次回补；吞吐受日期跨度和接口配额影响,"官网输入参数含日期字段 pub_date, imp_date；参数=ts_code, pub_date, imp_date；按单日期回补",TushareCatalogInterface
tushare,股票数据,参考数据,stk_account,股票开户数据（停）,1,322,0,0,0,True,range,"date, start_date, end_date",date(日期)；start_date(开始日期)；end_date(结束日期),"date, start_date, end_date",tushare_docs,164,https://tushare.pro/document/2?doc_id=164,True,range,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date；按区间回补",2026-04-30,success,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=date, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,股票数据,参考数据,stk_account_old,股票开户数据（旧）,1,322,0,0,0,True,range,"start_date, end_date",start_date(开始日期)；end_date(结束日期),"start_date, end_date",tushare_docs,165,https://tushare.pro/document/2?doc_id=165,True,range,"官网输入参数含 start_date/end_date；参数=start_date, end_date；按区间回补",2026-04-30,success,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=start_date, end_date；按区间回补",TushareCatalogInterface
tushare,股票数据,特色数据,stk_ah_comparison,AH股比价,1,322,0,0,0,True,range,"hk_code, ts_code, trade_date, start_date, end_date",hk_code(港股股票代码（xxxxx.HK))；ts_code(A股票代码(xxxxxx.SH/SZ/BJ))；trade_date(交易日期（格式：YYYYMMDD下同）)；start_date(开始日期)；end_date(结束日期),"trade_date, start_date, end_date",tushare_docs,399,https://tushare.pro/document/2?doc_id=399,True,code,官网输入参数不含日期字段；参数=ts_code；按代码维度回补/同步,2026-04-26,success,Skipped historical backfill for non-historical interface,Skipped historical backfill for non-historical interface,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=hk_code, ts_code, trade_date, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,股票数据,参考数据,stk_alert,交易所重点提示证券,0,0,0,0,0,True,range,"ts_code, trade_date, start_date, end_date",ts_code(股票代码（可以通过stock_basic获取）示例:000001.SZ)；trade_date(交易所重点提示起始日期（YYYYMMDD格式）示例:20260312)；start_date(开始日期（YYYYMMDD格式）示例:20260312)；end_date(结束日期（YYYYMMDD格式）示例:20260312),"trade_date, start_date, end_date",tushare_docs,453,https://tushare.pro/document/2?doc_id=453,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",,,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,股票数据,打板专题数据,stk_auction,开盘竞价成交（当日）,0,0,0,0,0,True,range,"ts_code, trade_date, start_date, end_date",ts_code(股票代码)；trade_date(交易日期(YYYYMMDD))；start_date(开始日期(YYYYMMDD))；end_date(结束日期(YYYYMMDD)),"trade_date, start_date, end_date",tushare_docs,353,https://tushare.pro/document/2?doc_id=353,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",,,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,股票数据,特色数据,stk_auction_c,股票收盘集合竞价数据,0,0,0,0,0,True,range,"ts_code, trade_date, start_date, end_date",ts_code(股票代码)；trade_date(交易日期(YYYYMMDD))；start_date(开始日期(YYYYMMDD))；end_date(结束日期(YYYYMMDD)),"trade_date, start_date, end_date",tushare_docs,354,https://tushare.pro/document/2?doc_id=354,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",,,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",TushareCatalogInterface
tushare,股票数据,特色数据,stk_auction_o,股票开盘集合竞价数据,0,0,0,0,0,True,range,"ts_code, trade_date, start_date, end_date",ts_code(股票代码)；trade_date(交易日期(YYYYMMDD))；start_date(开始日期(YYYYMMDD))；end_date(结束日期(YYYYMMDD)),"trade_date, start_date, end_date",tushare_docs,353,https://tushare.pro/document/2?doc_id=353,True,range,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",,,,,按区间回补；单次任务扫描窗口较长，吞吐受窗口跨度和配额影响,"官网输入参数含 start_date/end_date；参数=ts_code, trade_date, start_date, end_date；按区间回补",TushareCatalogInterface
